num_nodes,num_edges,graph_density,avg_degree,num_connected_component,failure_rate,bandwidth,latency,bully_time,bully_msg_count,ring_time,ring_msg_count,bi-dir_ring_time,bi-dir_msg_count,raft_time,raft_msg_count
4,6,1.0000,3.0000,1,0.2,0.1,20,1.3142119807,21,,,4.1,22,,
4,6,1.0000,3.0000,1,0.5,0.1,20,1.3142119807,21,,,4.1,22,,
4,6,1.0000,3.0000,1,0.8,0.1,20,1.3142119807,21,,,4.1,22,,
4,6,1.0000,3.0000,1,0.2,0.1,50,1.3442119807,21,,,4.25,22,,
4,6,1.0000,3.0000,1,0.5,0.1,50,1.3442119807,21,,,4.25,22,,
4,6,1.0000,3.0000,1,0.8,0.1,50,1.3442119807,21,,,4.25,22,,
4,6,1.0000,3.0000,1,0.2,0.1,80,1.3742119807,21,,,4.4,22,,
4,6,1.0000,3.0000,1,0.5,0.1,80,1.3742119807,21,,,4.4,22,,
4,6,1.0000,3.0000,1,0.8,0.1,80,1.3742119807,21,,,4.4,22,,
4,6,1.0000,3.0000,1,0.2,1,20,0.364448836688,20,,,0.5,22,,
4,6,1.0000,3.0000,1,0.5,1,20,0.364448836688,20,,,0.5,22,,
4,6,1.0000,3.0000,1,0.8,1,20,0.364448836688,20,,,0.5,22,,
4,6,1.0000,3.0000,1,0.2,1,50,0.4142119807,20,,,0.65,22,,
4,6,1.0000,3.0000,1,0.5,1,50,0.4142119807,20,,,0.65,22,,
4,6,1.0000,3.0000,1,0.8,1,50,0.4142119807,20,,,0.65,22,,
4,6,1.0000,3.0000,1,0.2,1,80,0.4742119807,20,,,0.8,22,,
4,6,1.0000,3.0000,1,0.5,1,80,0.4742119807,20,,,0.8,22,,
4,6,1.0000,3.0000,1,0.8,1,80,0.4742119807,20,,,0.8,22,,
4,6,1.0000,3.0000,1,0.2,10,20,0.0742119807,21,,,0.14,22,0.056,20
4,6,1.0000,3.0000,1,0.5,10,20,0.0742119807,21,,,0.14,22,0.056,20
4,6,1.0000,3.0000,1,0.8,10,20,0.0742119807,21,,,0.14,22,0.056,20
4,6,1.0000,3.0000,1,0.2,10,50,0.1262119807,20,,,0.29,22,0.116,20
4,6,1.0000,3.0000,1,0.5,10,50,0.1262119807,20,,,0.29,22,0.116,20
4,6,1.0000,3.0000,1,0.8,10,50,0.1262119807,20,,,0.29,22,0.116,20
4,6,1.0000,3.0000,1,0.2,10,80,0.1862119807,20,,,0.44,22,0.176,48
4,6,1.0000,3.0000,1,0.5,10,80,0.1862119807,20,,,0.44,22,0.176,48
4,6,1.0000,3.0000,1,0.8,10,80,0.1862119807,20,,,0.44,22,0.176,48
4,6,1.0000,3.0000,1,0.2,100,20,0.045248836688,21,,,0.104,22,0.0416,20
4,6,1.0000,3.0000,1,0.5,100,20,0.045248836688,21,,,0.104,22,0.0416,20
4,6,1.0000,3.0000,1,0.8,100,20,0.045248836688,21,,,0.104,22,0.0416,20
4,6,1.0000,3.0000,1,0.2,100,50,0.1024,20,,,0.254,22,0.1016,20
4,6,1.0000,3.0000,1,0.5,100,50,0.1024,20,,,0.254,22,0.1016,20
4,6,1.0000,3.0000,1,0.8,100,50,0.1024,20,,,0.254,22,0.1016,20
4,6,1.0000,3.0000,1,0.2,100,80,0.1624,20,,,0.404,22,0.1616,48
4,6,1.0000,3.0000,1,0.5,100,80,0.1624,20,,,0.404,22,0.1616,48
4,6,1.0000,3.0000,1,0.8,100,80,0.1624,20,,,0.404,22,0.1616,48
5,4,.4000,1.6000,1,0.2,0.01,20,,,0,16,,
5,4,.4000,1.6000,1,0.5,0.01,20,,,0,21,,
5,4,.4000,1.6000,1,0.8,0.01,20,7.976570917694,15,,,24.06,23,,
5,4,.4000,1.6000,1,0.2,0.01,50,8.006570917694,15,,,24.15,21,,
5,4,.4000,1.6000,1,0.5,0.01,50,8.026561807655,15,,,24.15,31,,
5,4,.4000,1.6000,1,0.8,0.01,50,8.048930611741,14,,,32.138757400541,23,,
5,4,.4000,1.6000,1,0.2,0.01,80,8.078930611741,15,,,32.228757400541,23,,
5,4,.4000,1.6000,1,0.5,0.01,80,,,0,16,,
5,4,.4000,1.6000,1,0.8,0.01,80,,,0,18,,
5,4,.4000,1.6000,1,0.2,0.1,20,0.796561807655,14,,,0,23,,
5,4,.4000,1.6000,1,0.5,0.1,20,,,0,18,,
5,4,.4000,1.6000,1,0.2,0.1,50,0.826561807655,15,,,2.55,21,,
5,4,.4000,1.6000,1,0.5,0.1,50,1.306570917694,14,,,2.55,21,,
5,4,.4000,1.6000,1,0.8,0.1,50,1.306570917694,14,,,0,21,,
5,4,.4000,1.6000,1,0.2,0.1,80,,,0,21,,
5,4,.4000,1.6000,1,0.5,0.1,80,0.836570917694,14,,,2.64,21,,
5,4,.4000,1.6000,1,0.8,0.1,80,0.856561807655,15,,,3.415849762629,23,,
5,4,.4000,1.6000,1,0.2,1,20,0.328693755753,16,,,0.355849762629,18,,
5,4,.4000,1.6000,1,0.5,1,20,,,0,18,,
5,4,.4000,1.6000,1,0.8,1,20,0.28,14,,,0,20,,
5,4,.4000,1.6000,1,0.2,1,50,0.388693755753,17,,,0.39,23,,
5,4,.4000,1.6000,1,0.8,1,50,0.388693755753,17,,,0.39,26,,
5,4,.4000,1.6000,1,0.5,1,80,0.136561807655,12,,,0,18,,
5,4,.4000,1.6000,1,0.2,10,20,0.064,18,,,0.084,23,0.056,10
5,4,.4000,1.6000,1,0.5,10,20,,,0,16,0.056,22
5,4,.4000,1.6000,1,0.8,10,20,,,0,20,0.056,24
5,4,.4000,1.6000,1,0.2,10,50,,,0,23,0.116,27
5,4,.4000,1.6000,1,0.5,10,50,,,0,21,,
5,4,.4000,1.6000,1,0.2,10,80,0.184,12,,,0,23,0.176,27
5,4,.4000,1.6000,1,0.5,10,80,0.144693755753,18,,,0.264,23,,
5,4,.4000,1.6000,1,0.8,10,80,,,0,21,,
5,4,.4000,1.6000,1,0.2,100,20,,,0,21,0.0832,15
5,4,.4000,1.6000,1,0.5,100,20,,,0,21,0.0416,22
5,4,.4000,1.6000,1,0.8,100,20,,,0,25,0.0832,15
5,4,.4000,1.6000,1,0.2,100,50,0.070293755753,15,,,0.1524,21,0.1016,10
5,4,.4000,1.6000,1,0.5,100,50,0.1024,15,,,0.1524,25,0.1016,26
5,4,.4000,1.6000,1,0.8,100,50,0.1024,14,,,0,26,0.1016,12
5,4,.4000,1.6000,1,0.2,100,80,0.1624,12,,,0.2424,26,,
5,4,.4000,1.6000,1,0.5,100,80,0.049493755753,17,,,0.2424,26,,
5,4,.4000,1.6000,1,0.8,100,80,,,0,21,,
5,6,.6000,2.4000,1,0.2,0.01,20,7.996561807655,21,,,40.1,31,,
5,6,.6000,2.4000,1,0.5,0.01,20,7.996561807655,21,,,40.055849762629,24,,
5,6,.6000,2.4000,1,0.8,0.01,20,8.488693755753,21,,,56.14,32,,
5,6,.6000,2.4000,1,0.2,0.01,50,,,0,18,,
5,6,.6000,2.4000,1,0.5,0.01,50,8.026561807655,24,,,40.175849762629,26,,
5,6,.6000,2.4000,1,0.8,0.01,50,8.518693755753,22,,,0,21,,
5,6,.6000,2.4000,1,0.5,0.01,80,8.056561807655,23,,,32.32,29,,
5,6,.6000,2.4000,1,0.2,0.1,20,1.288693755753,21,,,0,21,,
5,6,.6000,2.4000,1,0.5,0.1,20,0.776570917694,22,,,0,31,,
5,6,.6000,2.4000,1,0.2,0.1,50,,,0,18,,
5,6,.6000,2.4000,1,0.5,0.1,50,1.306570917694,24,,,4.25,31,,
5,6,.6000,2.4000,1,0.8,0.1,50,0.806570917694,23,,,0,23,,
5,6,.6000,2.4000,1,0.2,0.1,80,0.856561807655,23,,,4.4,31,,
5,6,.6000,2.4000,1,0.8,0.1,80,0.836570917694,22,,,4.295849762629,22,,
5,6,.6000,2.4000,1,0.2,1,20,,,0,31,,
5,6,.6000,2.4000,1,0.5,1,20,0.316570917694,23,,,0.368757400541,25,,
5,6,.6000,2.4000,1,0.8,1,20,0.488693755753,33,,,0.455849762629,22,,
5,6,.6000,2.4000,1,0.2,1,50,0.42,27,,,0.65,26,,
5,6,.6000,2.4000,1,0.5,1,50,,,0,20,,
5,6,.6000,2.4000,1,0.2,1,80,,,0,26,,
5,6,.6000,2.4000,1,0.5,1,80,,,0,18,,
5,6,.6000,2.4000,1,0.2,10,20,,,0,23,,
5,6,.6000,2.4000,1,0.5,10,20,0.170365479679,23,,,0,31,,
5,6,.6000,2.4000,1,0.8,10,20,0.084,31,,,0,18,0.056,44
5,6,.6000,2.4000,1,0.2,10,50,0.174,19,,,0.29,22,,
5,6,.6000,2.4000,1,0.5,10,50,,,0,26,,
5,6,.6000,2.4000,1,0.8,10,50,0.034561807655,25,,,0,18,,
5,6,.6000,2.4000,1,0.2,10,80,,,0,31,,
5,6,.6000,2.4000,1,0.5,10,80,0.352,43,,,0.528,26,,
5,6,.6000,2.4000,1,0.8,10,80,0.064561807655,26,,,0,22,,
5,6,.6000,2.4000,1,0.2,100,20,,,0,28,0.0416,38
5,6,.6000,2.4000,1,0.5,100,20,0.0624,26,,,0.0832,33,0.0416,22
5,6,.6000,2.4000,1,0.8,100,20,0.0624,33,,,0,23,0.0416,39
5,6,.6000,2.4000,1,0.2,100,50,,,0,26,0.1016,50
5,6,.6000,2.4000,1,0.5,100,50,0.121093755753,32,,,0.2032,22,0.1016,20
5,6,.6000,2.4000,1,0.8,100,50,0.1524,26,,,0.2032,33,0.1016,25
5,6,.6000,2.4000,1,0.5,100,80,0.1624,25,,,0.2424,23,0.1616,49
5,6,.6000,2.4000,1,0.8,100,80,,,0,22,,
5,8,.8000,3.2000,1,0.2,0.01,20,7.996561807655,27,,,40.055849762629,22,,
5,8,.8000,3.2000,1,0.5,0.01,20,8.488693755753,29,,,56.14,32,,
5,8,.8000,3.2000,1,0.8,0.01,20,8.488693755753,29,,,0,22,,
5,8,.8000,3.2000,1,0.2,0.01,50,8.518693755753,29,,,0,22,,
5,8,.8000,3.2000,1,0.5,0.01,50,8.006570917694,28,,,48.225849762629,28,,
5,8,.8000,3.2000,1,0.8,0.01,50,8.518693755753,28,,,48.3,41,,
5,8,.8000,3.2000,1,0.2,0.01,80,8.548693755753,29,,,48.48,41,,
5,8,.8000,3.2000,1,0.5,0.01,80,8.548693755753,28,,,48.48,41,,
5,8,.8000,3.2000,1,0.8,0.01,80,8.036570917694,29,,,40.4,26,,
5,8,.8000,3.2000,1,0.2,0.1,20,1.288693755753,26,,,5.74,32,,
5,8,.8000,3.2000,1,0.5,0.1,20,1.288693755753,28,,,0,26,,
5,8,.8000,3.2000,1,0.8,0.1,20,1.288693755753,29,,,4.92,41,,
5,8,.8000,3.2000,1,0.5,0.1,50,1.306570917694,27,,,5.1,26,,
5,8,.8000,3.2000,1,0.2,0.1,80,1.348693755753,29,,,0,22,,
5,8,.8000,3.2000,1,0.5,0.1,80,1.336570917694,29,,,5.28,26,,
5,8,.8000,3.2000,1,0.8,0.1,80,1.348693755753,30,,,5.28,28,,
5,8,.8000,3.2000,1,0.2,1,20,0.438930611741,48,,,0,22,,
5,8,.8000,3.2000,1,0.5,1,20,0.396570917694,38,,,0.7,32,,
5,8,.8000,3.2000,1,0.8,1,20,0.396570917694,34,,,0.6,26,,
5,8,.8000,3.2000,1,0.2,1,50,,,0,26,,
5,8,.8000,3.2000,1,0.5,1,50,0.498930611741,48,,,0,22,,
5,8,.8000,3.2000,1,0.8,1,50,0.536570917694,41,,,0.78,26,,
5,8,.8000,3.2000,1,0.2,1,80,0.596570917694,35,,,1.12,32,,
5,8,.8000,3.2000,1,0.5,1,80,0.596570917694,39,,,0.8,31,,
5,8,.8000,3.2000,1,0.8,1,80,0.516570917694,34,,,0.96,26,,
5,8,.8000,3.2000,1,0.2,10,20,,,0,26,,
5,8,.8000,3.2000,1,0.5,10,20,0.112,43,,,0.168,26,,
5,8,.8000,3.2000,1,0.8,10,20,0.084,42,,,0.168,41,,
5,8,.8000,3.2000,1,0.2,10,50,0.174,34,,,0.348,26,,
5,8,.8000,3.2000,1,0.5,10,50,0.174,42,,,0.348,26,,
5,8,.8000,3.2000,1,0.8,10,50,0.174,34,,,0.348,26,,
5,8,.8000,3.2000,1,0.2,10,80,,,0,26,,
5,8,.8000,3.2000,1,0.5,10,80,0.44,48,,,0.616,32,,
5,8,.8000,3.2000,1,0.8,10,80,,,0,26,,
5,8,.8000,3.2000,1,0.2,100,20,0.0424,27,,,0,24,0.0416,54
5,8,.8000,3.2000,1,0.5,100,20,,,0,26,0.0416,34
5,8,.8000,3.2000,1,0.8,100,20,0.051893755753,33,,,0.1248,26,0.0416,33
5,8,.8000,3.2000,1,0.2,100,50,0.2032,52,,,0.3048,41,0.1016,65
5,8,.8000,3.2000,1,0.5,100,50,0.2032,52,,,0.254,28,0.1016,76
5,8,.8000,3.2000,1,0.8,100,50,0.1024,23,,,0.3556,32,0.1016,74
5,8,.8000,3.2000,1,0.2,100,80,0.404,48,,,0.5656,32,,
5,8,.8000,3.2000,1,0.5,100,80,0.241330611741,36,,,0.404,22,,
5,8,.8000,3.2000,1,0.8,100,80,0.3232,52,,,0.404,28,,
5,10,1.0000,4.0000,1,0.2,0.01,20,8.476570917694,35,,,56.14,32,,
5,10,1.0000,4.0000,1,0.5,0.01,20,8.476570917694,35,,,56.14,32,,
5,10,1.0000,4.0000,1,0.8,0.01,20,8.476570917694,35,,,56.14,32,,
5,10,1.0000,4.0000,1,0.2,0.01,50,8.506570917694,37,,,56.35,32,,
5,10,1.0000,4.0000,1,0.5,0.01,50,8.506570917694,37,,,56.35,32,,
5,10,1.0000,4.0000,1,0.8,0.01,50,8.506570917694,37,,,56.35,32,,
5,10,1.0000,4.0000,1,0.2,0.01,80,8.536570917694,37,,,56.56,32,,
5,10,1.0000,4.0000,1,0.5,0.01,80,8.536570917694,37,,,56.56,32,,
5,10,1.0000,4.0000,1,0.8,0.01,80,8.536570917694,37,,,56.56,32,,
5,10,1.0000,4.0000,1,0.2,0.1,20,1.276570917694,35,,,5.74,32,,
5,10,1.0000,4.0000,1,0.5,0.1,20,1.276570917694,35,,,5.74,32,,
5,10,1.0000,4.0000,1,0.8,0.1,20,1.276570917694,35,,,5.74,32,,
5,10,1.0000,4.0000,1,0.2,0.1,50,1.306570917694,37,,,5.95,32,,
5,10,1.0000,4.0000,1,0.5,0.1,50,1.306570917694,37,,,5.95,32,,
5,10,1.0000,4.0000,1,0.8,0.1,50,1.306570917694,37,,,5.95,32,,
5,10,1.0000,4.0000,1,0.2,0.1,80,1.336570917694,37,,,6.16,32,,
5,10,1.0000,4.0000,1,0.5,0.1,80,1.336570917694,37,,,6.16,32,,
5,10,1.0000,4.0000,1,0.8,0.1,80,1.336570917694,37,,,6.16,32,,
5,10,1.0000,4.0000,1,0.2,1,20,0.556570917694,59,,,0.7,32,,
5,10,1.0000,4.0000,1,0.5,1,20,0.556570917694,59,,,0.7,32,,
5,10,1.0000,4.0000,1,0.8,1,20,0.556570917694,59,,,0.7,32,,
5,10,1.0000,4.0000,1,0.2,1,50,0.586570917694,62,,,0.91,32,,
5,10,1.0000,4.0000,1,0.5,1,50,0.586570917694,62,,,0.91,32,,
5,10,1.0000,4.0000,1,0.8,1,50,0.586570917694,62,,,0.91,32,,
5,10,1.0000,4.0000,1,0.2,1,80,0.596570917694,59,,,1.12,32,,
5,10,1.0000,4.0000,1,0.5,1,80,0.596570917694,59,,,1.12,32,,
5,10,1.0000,4.0000,1,0.8,1,80,0.596570917694,59,,,1.12,32,,
5,10,1.0000,4.0000,1,0.2,10,20,0.112,48,,,0.196,32,,
5,10,1.0000,4.0000,1,0.5,10,20,0.112,48,,,0.196,32,,
5,10,1.0000,4.0000,1,0.8,10,20,0.112,48,,,0.196,32,,
5,10,1.0000,4.0000,1,0.2,10,50,0.232,69,,,0.406,32,,
5,10,1.0000,4.0000,1,0.5,10,50,0.232,69,,,0.406,32,,
5,10,1.0000,4.0000,1,0.8,10,50,0.232,69,,,0.406,32,,
5,10,1.0000,4.0000,1,0.2,10,80,0.352,69,,,0.616,32,,
5,10,1.0000,4.0000,1,0.5,10,80,0.352,69,,,0.616,32,,
5,10,1.0000,4.0000,1,0.8,10,80,0.352,69,,,0.616,32,,
5,10,1.0000,4.0000,1,0.2,100,20,0.0832,57,,,0.1456,32,0.0416,50
5,10,1.0000,4.0000,1,0.5,100,20,0.0832,57,,,0.1456,32,0.0416,50
5,10,1.0000,4.0000,1,0.8,100,20,0.0832,57,,,0.1456,32,0.0416,50
5,10,1.0000,4.0000,1,0.2,100,50,0.254,74,,,0.3556,32,0.1016,50
5,10,1.0000,4.0000,1,0.5,100,50,0.254,74,,,0.3556,32,0.1016,50
5,10,1.0000,4.0000,1,0.8,100,50,0.254,74,,,0.3556,32,0.1016,50
5,10,1.0000,4.0000,1,0.2,100,80,0.404,74,,,0.5656,32,,
5,10,1.0000,4.0000,1,0.5,100,80,0.404,74,,,0.5656,32,,
5,10,1.0000,4.0000,1,0.8,100,80,0.404,74,,,0.5656,32,,
6,5,.3333,1.6666,1,0.2,0.01,20,,,0,25,,
6,5,.3333,1.6666,1,0.8,0.01,20,8.030101093771,19,,,0,27,,
6,5,.3333,1.6666,1,0.2,0.01,50,8.060101093771,18,,,32.138757400541,25,,
6,5,.3333,1.6666,1,0.8,0.01,50,,,0,25,,
6,5,.3333,1.6666,1,0.2,0.01,80,8.087868051902,18,,,24.24,24,,
6,5,.3333,1.6666,1,0.5,0.01,80,8.110236855988,19,,,24.24,25,,
6,5,.3333,1.6666,1,0.8,0.01,80,8.090101093771,18,,,0,31,,
6,5,.3333,1.6666,1,0.2,0.1,20,0.807877161941,17,,,2.46,23,,
6,5,.3333,1.6666,1,0.5,0.1,20,,,0,24,,
6,5,.3333,1.6666,1,0.8,0.1,20,0.830101093771,15,,,0,22,,
6,5,.3333,1.6666,1,0.2,0.1,50,,,0,28,,
6,5,.3333,1.6666,1,0.5,0.1,50,0.880236855988,18,,,2.55,28,,
6,5,.3333,1.6666,1,0.8,0.1,50,0.860101093771,18,,,2.55,23,,
6,5,.3333,1.6666,1,0.2,0.1,80,,,0,20,,
6,5,.3333,1.6666,1,0.5,0.1,80,0.910236855988,19,,,2.64,31,,
6,5,.3333,1.6666,1,0.8,0.1,80,0.887868051902,17,,,0,29,,
6,5,.3333,1.6666,1,0.2,1,20,0.28,15,,,0,20,,
6,5,.3333,1.6666,1,0.5,1,20,0.36,20,,,0.368757400541,25,,
6,5,.3333,1.6666,1,0.8,1,20,,,0,20,,
6,5,.3333,1.6666,1,0.2,1,50,0.58,24,,,0.39,23,,
6,5,.3333,1.6666,1,0.5,1,50,,,0,23,,
6,5,.3333,1.6666,1,0.8,1,50,0.42,16,,,0.39,23,,
6,5,.3333,1.6666,1,0.2,1,80,0.307877161941,21,,,0.48,24,,
6,5,.3333,1.6666,1,0.5,1,80,,,0,24,,
6,5,.3333,1.6666,1,0.8,1,80,,,0,28,,
6,5,.3333,1.6666,1,0.5,10,20,0.086236855988,34,,,0.089086788245,23,,
6,5,.3333,1.6666,1,0.8,10,20,,,0,25,,
6,5,.3333,1.6666,1,0.2,10,50,0.124,16,,,0,27,,
6,5,.3333,1.6666,1,0.5,10,50,,,0,20,,
6,5,.3333,1.6666,1,0.8,10,50,0.123868051902,16,,,0,28,,
6,5,.3333,1.6666,1,0.2,10,80,0.192,18,,,0.264,27,,
6,5,.3333,1.6666,1,0.5,10,80,0.206236855988,16,,,0.264,30,,
6,5,.3333,1.6666,1,0.8,10,80,0.184,16,,,0.264,33,,
6,5,.3333,1.6666,1,0.2,100,20,0.071836855988,17,,,0.0624,28,0.0832,19
6,5,.3333,1.6666,1,0.5,100,20,,,0,25,0.0832,19
6,5,.3333,1.6666,1,0.8,100,20,,,0,27,,
6,5,.3333,1.6666,1,0.2,100,50,,,0,24,,
6,5,.3333,1.6666,1,0.5,100,50,,,0,24,,
6,5,.3333,1.6666,1,0.8,100,50,,,0,30,0.2032,41
6,5,.3333,1.6666,1,0.2,100,80,,,0,20,0.1616,73
6,5,.3333,1.6666,1,0.5,100,80,0.149477161941,19,,,0.2424,28,0.1616,72
6,5,.3333,1.6666,1,0.8,100,80,0.090901093771,15,,,0,26,,
6,8,.5333,2.6666,1,0.2,0.01,20,8.003949853084,27,,,40.1,26,,
6,8,.5333,2.6666,1,0.5,0.01,20,8.003949853084,27,,,24.06,25,,
6,8,.5333,2.6666,1,0.8,0.01,20,8.003949853084,27,,,0,33,,
6,8,.5333,2.6666,1,0.2,0.01,50,8.033949853084,29,,,0,25,,
6,8,.5333,2.6666,1,0.5,0.01,50,8.033949853084,28,,,0,28,,
6,8,.5333,2.6666,1,0.8,0.01,50,,,0,22,,
6,8,.5333,2.6666,1,0.2,0.01,80,,,0,24,,
6,8,.5333,2.6666,1,0.5,0.01,80,,,0,24,,
6,8,.5333,2.6666,1,0.8,0.01,80,,,0,24,,
6,8,.5333,2.6666,1,0.5,0.1,20,0.830101093771,31,,,0,25,,
6,8,.5333,2.6666,1,0.8,0.1,20,0.827868051902,28,,,3.28,31,,
6,8,.5333,2.6666,1,0.5,0.1,50,0.833949853084,27,,,4.25,26,,
6,8,.5333,2.6666,1,0.8,0.1,50,,,0,22,,
6,8,.5333,2.6666,1,0.2,0.1,80,0.863949853084,28,,,4.4,26,,
6,8,.5333,2.6666,1,0.8,0.1,80,0.863949853084,29,,,5.28,30,,
6,8,.5333,2.6666,1,0.2,1,20,0.347877161941,33,,,0.455849762629,33,,
6,8,.5333,2.6666,1,0.5,1,20,0.36,30,,,0,24,,
6,8,.5333,2.6666,1,0.8,1,20,0.44,38,,,0.5,41,,
6,8,.5333,2.6666,1,0.8,1,50,0.420236855988,38,,,0.65,39,,
6,8,.5333,2.6666,1,0.2,1,80,0.567868051902,36,,,0.8,30,,
6,8,.5333,2.6666,1,0.5,1,80,0.48,42,,,0.48,32,,
6,8,.5333,2.6666,1,0.8,1,80,0.467877161941,35,,,0.878632012424,34,,
6,8,.5333,2.6666,1,0.2,10,20,0.092,35,,,0.118632012424,28,0.056,26
6,8,.5333,2.6666,1,0.8,10,20,0.056,31,,,0,35,0.056,32
6,8,.5333,2.6666,1,0.5,10,50,,,0,22,,
6,8,.5333,2.6666,1,0.8,10,50,0.174,38,,,0.29,30,,
6,8,.5333,2.6666,1,0.2,10,80,0.206236855988,34,,,0,24,,
6,8,.5333,2.6666,1,0.5,10,80,0.264,31,,,0.352,39,,
6,8,.5333,2.6666,1,0.8,10,80,0.251877161941,30,,,0.616,36,,
6,8,.5333,2.6666,1,0.2,100,20,,,0,28,,
6,8,.5333,2.6666,1,0.5,100,20,,,0,31,0.0416,59
6,8,.5333,2.6666,1,0.8,100,20,0.071836855988,27,,,0,34,,
6,8,.5333,2.6666,1,0.2,100,50,,,0,20,0.1016,100
6,8,.5333,2.6666,1,0.5,100,50,0.1524,33,,,0.1524,27,0.1016,24
6,8,.5333,2.6666,1,0.8,100,50,0.1524,26,,,0.254,32,0.1016,29
6,8,.5333,2.6666,1,0.2,100,80,,,0,24,0.1616,71
6,8,.5333,2.6666,1,0.8,100,80,0.230277161941,33,,,0.404,35,,
6,11,.7333,3.6666,1,0.2,0.01,20,8.003949853084,35,,,56.14,36,,
6,11,.7333,3.6666,1,0.5,0.01,20,8.003949853084,36,,,40.1,28,,
6,11,.7333,3.6666,1,0.8,0.01,20,8.003949853084,35,,,48.12,32,,
6,11,.7333,3.6666,1,0.2,0.01,50,8.033949853084,40,,,56.35,36,,
6,11,.7333,3.6666,1,0.5,0.01,50,8.033949853084,39,,,40.25,30,,
6,11,.7333,3.6666,1,0.8,0.01,50,8.033949853084,41,,,0,31,,
6,11,.7333,3.6666,1,0.2,0.01,80,8.087868051902,40,,,40.4,39,,
6,11,.7333,3.6666,1,0.5,0.01,80,8.063949853084,39,,,40.4,26,,
6,11,.7333,3.6666,1,0.8,0.01,80,8.063949853084,37,,,48.48,34,,
6,11,.7333,3.6666,1,0.2,0.1,20,0.803949853084,34,,,4.1,28,,
6,11,.7333,3.6666,1,0.5,0.1,20,0.807877161941,35,,,3.28,33,,
6,11,.7333,3.6666,1,0.8,0.1,20,0.830101093771,37,,,4.874481775053,30,,
6,11,.7333,3.6666,1,0.2,0.1,50,0.833949853084,41,,,5.95,36,,
6,11,.7333,3.6666,1,0.5,0.1,50,0.833949853084,39,,,0,41,,
6,11,.7333,3.6666,1,0.8,0.1,50,0.833949853084,39,,,5.1,32,,
6,11,.7333,3.6666,1,0.2,0.1,80,0.863949853084,39,,,3.52,24,,
6,11,.7333,3.6666,1,0.8,0.1,80,,,0,28,,
6,11,.7333,3.6666,1,0.2,1,20,,,0,30,,
6,11,.7333,3.6666,1,0.5,1,20,0.52,50,,,0.578632012424,32,,
6,11,.7333,3.6666,1,0.8,1,20,0.507877161941,41,,,0.5,30,,
6,11,.7333,3.6666,1,0.5,1,50,0.567877161941,41,,,0.52,24,,
6,11,.7333,3.6666,1,0.8,1,50,,,0,32,,
6,11,.7333,3.6666,1,0.5,1,80,,,0,24,,
6,11,.7333,3.6666,1,0.8,1,80,0.627877161941,41,,,0.8,28,,
6,11,.7333,3.6666,1,0.2,10,20,,,0,24,,
6,11,.7333,3.6666,1,0.5,10,20,0.148,71,,,0.168,32,,
6,11,.7333,3.6666,1,0.8,10,20,0.150236855988,75,,,0.168,32,,
6,11,.7333,3.6666,1,0.2,10,50,,,0,32,,
6,11,.7333,3.6666,1,0.5,10,50,0.132,31,,,0.348,32,,
6,11,.7333,3.6666,1,0.8,10,50,0.146236855988,34,,,0.406,36,,
6,11,.7333,3.6666,1,0.2,10,80,,,0,30,,
6,11,.7333,3.6666,1,0.5,10,80,0.208,50,,,0.528,32,,
6,11,.7333,3.6666,1,0.8,10,80,0.186101093771,36,,,0.44,28,,
6,11,.7333,3.6666,1,0.2,100,20,,,0,28,0.0416,88
6,11,.7333,3.6666,1,0.5,100,20,0.071836855988,47,,,0.1248,42,0.0416,49
6,11,.7333,3.6666,1,0.2,100,50,0.1524,40,,,0.254,26,0.1016,46
6,11,.7333,3.6666,1,0.5,100,50,,,0,32,0.1016,130
6,11,.7333,3.6666,1,0.8,100,50,0.1524,36,,,0.254,26,0.1016,46
6,11,.7333,3.6666,1,0.2,100,80,,,0,24,0.1616,117
6,11,.7333,3.6666,1,0.5,100,80,0.353436855988,65,,,0,33,0.1616,173
6,11,.7333,3.6666,1,0.8,100,80,0.272636855988,61,,,0.4848,30,0.1616,166
6,14,.9333,4.6666,1,0.5,0.01,20,8.003949853084,42,,,48.12,30,,
6,14,.9333,4.6666,1,0.8,0.01,20,8.003949853084,42,,,48.12,30,,
6,14,.9333,4.6666,1,0.5,0.01,50,8.033949853084,48,,,56.35,36,,
6,14,.9333,4.6666,1,0.8,0.01,50,8.033949853084,48,,,56.35,36,,
6,14,.9333,4.6666,1,0.2,0.01,80,8.063949853084,49,,,56.56,36,,
6,14,.9333,4.6666,1,0.5,0.01,80,8.063949853084,48,,,56.56,36,,
6,14,.9333,4.6666,1,0.8,0.01,80,8.063949853084,49,,,56.56,36,,
6,14,.9333,4.6666,1,0.2,0.1,20,0.803949853084,43,,,5.74,36,,
6,14,.9333,4.6666,1,0.5,0.1,20,0.803949853084,41,,,4.92,32,,
6,14,.9333,4.6666,1,0.8,0.1,20,0.803949853084,43,,,5.74,36,,
6,14,.9333,4.6666,1,0.2,0.1,50,0.833949853084,48,,,5.1,34,,
6,14,.9333,4.6666,1,0.5,0.1,50,0.833949853084,48,,,5.1,34,,
6,14,.9333,4.6666,1,0.8,0.1,50,0.833949853084,49,,,5.95,36,,
6,14,.9333,4.6666,1,0.2,0.1,80,0.863949853084,49,,,6.16,36,,
6,14,.9333,4.6666,1,0.5,0.1,80,0.863949853084,48,,,6.16,36,,
